Assay_Type	AvgSpotLen	BioSample	Center_Name	DATASTORE_filetype	Experiment	InsertSize	Instrument	Isolate	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	flowcell_barcode	geographic_location_country_and_or_sea_region	gssr_id	instrument_name	isolation_source	lane	lsid	product_order	project	read_group_id	root_sample_id	run_barcode	run_name	sample_id	specific_host	work_request	BioProject	Consent	DATASTORE_provider	LibraryLayout	Platform	SRA_Study
WGS	202	SAMN02334280	BI	sra	SRX343567	200	Illumina HiSeq 2000	M2.49.SA	RANDOM	METAGENOMIC	Pond-223721	2015-09-04	56	31	oral metagenome	2015-09-04	SRR2248233	SRS476055	M2.49.SA	missing	D24E8ACXX	missing	292281.0	SL-HBH	Saliva	5	broadinstitute.org:bsp.prod.sample:3W481	PDO-314	G31142	D24E8.5	SM-3NPN2	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W481	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334280	BI	sra	SRX343567	200	Illumina HiSeq 2000	M2.49.SA	RANDOM	METAGENOMIC	Pond-223721	2015-09-04	56	32	oral metagenome	2015-09-04	SRR2247950	SRS476055	M2.49.SA	missing	D24E8ACXX	missing	292281.0	SL-HBH	Saliva	8	broadinstitute.org:bsp.prod.sample:3W481	PDO-314	G31142	D24E8.8	SM-3NPN2	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W481	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334260	BI	sra	SRX343589	200	Illumina HiSeq 2000	M2.7.SA	RANDOM	METAGENOMIC	Pond-223711	2015-09-04	43	26	oral metagenome	2015-09-04	SRR2248300	SRS476073	M2.7.SA	missing	D24E8ACXX	missing	292271.0	SL-HBH	Saliva	2	broadinstitute.org:bsp.prod.sample:3W47Q	PDO-314	G31132	D24E8.2	SM-3NPNG	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47Q	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334260	BI	sra	SRX343589	200	Illumina HiSeq 2000	M2.7.SA	RANDOM	METAGENOMIC	Pond-223711	2015-09-04	42	25	oral metagenome	2015-09-04	SRR2249115	SRS476073	M2.7.SA	missing	D24E8ACXX	missing	292271.0	SL-HBH	Saliva	8	broadinstitute.org:bsp.prod.sample:3W47Q	PDO-314	G31132	D24E8.8	SM-3NPNG	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47Q	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334260	BI	sra	SRX343589	200	Illumina HiSeq 2000	M2.7.SA	RANDOM	METAGENOMIC	Pond-223711	2015-09-04	44	26	oral metagenome	2015-09-04	SRR2250503	SRS476073	M2.7.SA	missing	D24E8ACXX	missing	292271.0	SL-HBH	Saliva	7	broadinstitute.org:bsp.prod.sample:3W47Q	PDO-314	G31132	D24E8.7	SM-3NPNG	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47Q	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334260	BI	sra	SRX343589	200	Illumina HiSeq 2000	M2.7.SA	RANDOM	METAGENOMIC	Pond-223711	2015-09-04	43	26	oral metagenome	2015-09-04	SRR2250596	SRS476073	M2.7.SA	missing	D24E8ACXX	missing	292271.0	SL-HBH	Saliva	6	broadinstitute.org:bsp.prod.sample:3W47Q	PDO-314	G31132	D24E8.6	SM-3NPNG	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47Q	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334414	BI	sra	SRX343591	200	Illumina HiSeq 2000	M1.39.SA	RANDOM	METAGENOMIC	Pond-224894	2015-09-04	21	12	oral metagenome	2015-09-04	SRR2248473	SRS475590	M1.39.SA	missing	D240UACXX	missing	293936.0	SL-HBL	Saliva	5	broadinstitute.org:bsp.prod.sample:3XIZ2	PDO-312	G31450	D240U.5	SM-3NPLH	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIZ2	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334215	BI	sra	SRX343598	200	Illumina HiSeq 2000	W2.43.SA	RANDOM	METAGENOMIC	Pond-223706	2015-09-04	121	76	oral metagenome	2015-09-04	SRR2250005	SRS475533	W2.43.SA	missing	D24E8ACXX	missing	292266.0	SL-HBH	Saliva	5	broadinstitute.org:bsp.prod.sample:3W47L	PDO-314	G31127	D24E8.5	SM-3NQNU	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47L	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334215	BI	sra	SRX343598	200	Illumina HiSeq 2000	W2.43.SA	RANDOM	METAGENOMIC	Pond-223706	2015-09-04	120	74	oral metagenome	2015-09-04	SRR2250233	SRS475533	W2.43.SA	missing	D24E8ACXX	missing	292266.0	SL-HBH	Saliva	8	broadinstitute.org:bsp.prod.sample:3W47L	PDO-314	G31127	D24E8.8	SM-3NQNU	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47L	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334215	BI	sra	SRX343598	200	Illumina HiSeq 2000	W2.43.SA	RANDOM	METAGENOMIC	Pond-223706	2015-09-04	122	76	oral metagenome	2015-09-04	SRR2249347	SRS475533	W2.43.SA	missing	D24E8ACXX	missing	292266.0	SL-HBH	Saliva	2	broadinstitute.org:bsp.prod.sample:3W47L	PDO-314	G31127	D24E8.2	SM-3NQNU	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47L	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334215	BI	sra	SRX343598	200	Illumina HiSeq 2000	W2.43.SA	RANDOM	METAGENOMIC	Pond-223706	2015-09-04	122	76	oral metagenome	2015-09-04	SRR2251648	SRS475533	W2.43.SA	missing	D24E8ACXX	missing	292266.0	SL-HBH	Saliva	6	broadinstitute.org:bsp.prod.sample:3W47L	PDO-314	G31127	D24E8.6	SM-3NQNU	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W47L	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334375	BI	sra	SRX343601	200	Illumina HiSeq 2000	M1.60.SA	RANDOM	METAGENOMIC	Pond-224861	2015-09-04	23	14	oral metagenome	2015-09-04	SRR2247873	SRS475916	M1.60.SA	missing	D23B3ACXX	missing	293905.0	SL-HAW	Saliva	6	broadinstitute.org:bsp.prod.sample:3XIY4	PDO-312	G31419	D23B3.6	SM-3NPM2	D23B3ACXX130408	130408_SL-HAW_0224_AFCD23B3ACXX	SM-3XIY4	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334395	BI	sra	SRX343603	200	Illumina HiSeq 2000	M1.23.SA	RANDOM	METAGENOMIC	Pond-224878	2015-09-04	22	12	oral metagenome	2015-09-04	SRR2248272	SRS476080	M1.23.SA	missing	D240UACXX	missing	293921.0	SL-HBL	Saliva	7	broadinstitute.org:bsp.prod.sample:3XIYL	PDO-312	G31435	D240U.7	SM-3NF9J	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIYL	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334395	BI	sra	SRX343603	200	Illumina HiSeq 2000	M1.23.SA	RANDOM	METAGENOMIC	Pond-224878	2015-09-04	22	13	oral metagenome	2015-09-04	SRR2248814	SRS476080	M1.23.SA	missing	D240UACXX	missing	293921.0	SL-HBL	Saliva	5	broadinstitute.org:bsp.prod.sample:3XIYL	PDO-312	G31435	D240U.5	SM-3NF9J	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIYL	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334254	BI	sra	SRX343604	200	Illumina HiSeq 2000	W1.22.SA	RANDOM	METAGENOMIC	Pond-223677	2015-09-04	74	46	oral metagenome	2015-09-04	SRR2248214	SRS475719	W1.22.SA	missing	D24E8ACXX	missing	292239.0	SL-HBH	Saliva	7	broadinstitute.org:bsp.prod.sample:3W46R	PDO-314	G31100	D24E8.7	SM-3NQMO	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W46R	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334254	BI	sra	SRX343604	200	Illumina HiSeq 2000	W1.22.SA	RANDOM	METAGENOMIC	Pond-223677	2015-09-04	70	45	oral metagenome	2015-09-04	SRR2248468	SRS475719	W1.22.SA	missing	D24E8ACXX	missing	292239.0	SL-HBH	Saliva	4	broadinstitute.org:bsp.prod.sample:3W46R	PDO-314	G31100	D24E8.4	SM-3NQMO	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W46R	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334254	BI	sra	SRX343604	200	Illumina HiSeq 2000	W1.22.SA	RANDOM	METAGENOMIC	Pond-223677	2015-09-04	73	46	oral metagenome	2015-09-04	SRR2249264	SRS475719	W1.22.SA	missing	D24E8ACXX	missing	292239.0	SL-HBH	Saliva	3	broadinstitute.org:bsp.prod.sample:3W46R	PDO-314	G31100	D24E8.3	SM-3NQMO	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W46R	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334254	BI	sra	SRX343604	200	Illumina HiSeq 2000	W1.22.SA	RANDOM	METAGENOMIC	Pond-223677	2015-09-04	73	45	oral metagenome	2015-09-04	SRR2250052	SRS475719	W1.22.SA	missing	D24E8ACXX	missing	292239.0	SL-HBH	Saliva	2	broadinstitute.org:bsp.prod.sample:3W46R	PDO-314	G31100	D24E8.2	SM-3NQMO	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W46R	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334300	BI	sra	SRX343605	200	Illumina HiSeq 2000	M1.64.SA	RANDOM	METAGENOMIC	Pond-224854	2015-09-04	24	14	oral metagenome	2015-09-04	SRR2248301	SRS476081	M1.64.SA	missing	D23B3ACXX	missing	293898.0	SL-HAW	Saliva	6	broadinstitute.org:bsp.prod.sample:3XIXW	PDO-312	G31412	D23B3.6	SM-3NF9H	D23B3ACXX130408	130408_SL-HAW_0224_AFCD23B3ACXX	SM-3XIXW	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334213	BI	sra	SRX343609	200	Illumina HiSeq 2000	W1.52.SA	RANDOM	METAGENOMIC	Pond-223704	2015-09-04	73	45	oral metagenome	2015-09-04	SRR2250493	SRS475669	W1.52.SA	missing	D2520ACXX	missing	292264.0	SL-HAF	Saliva	2	broadinstitute.org:bsp.prod.sample:3W47J	PDO-314	G31125	D2520.2	SM-3NQNE	D2520ACXX130511	130511_SL-HAF_0338_AFCD2520ACXX	SM-3W47J	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334213	BI	sra	SRX343609	200	Illumina HiSeq 2000	W1.52.SA	RANDOM	METAGENOMIC	Pond-223704	2015-09-04	75	46	oral metagenome	2015-09-04	SRR2250466	SRS475669	W1.52.SA	missing	D2520ACXX	missing	292264.0	SL-HAF	Saliva	1	broadinstitute.org:bsp.prod.sample:3W47J	PDO-314	G31125	D2520.1	SM-3NQNE	D2520ACXX130511	130511_SL-HAF_0338_AFCD2520ACXX	SM-3W47J	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334213	BI	sra	SRX343609	200	Illumina HiSeq 2000	W1.52.SA	RANDOM	METAGENOMIC	Pond-223704	2015-09-04	73	46	oral metagenome	2015-09-04	SRR2251588	SRS475669	W1.52.SA	missing	D2520ACXX	missing	292264.0	SL-HAF	Saliva	5	broadinstitute.org:bsp.prod.sample:3W47J	PDO-314	G31125	D2520.5	SM-3NQNE	D2520ACXX130511	130511_SL-HAF_0338_AFCD2520ACXX	SM-3W47J	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334213	BI	sra	SRX343609	200	Illumina HiSeq 2000	W1.52.SA	RANDOM	METAGENOMIC	Pond-223704	2015-09-04	72	45	oral metagenome	2015-09-04	SRR2251041	SRS475669	W1.52.SA	missing	D2520ACXX	missing	292264.0	SL-HAF	Saliva	4	broadinstitute.org:bsp.prod.sample:3W47J	PDO-314	G31125	D2520.4	SM-3NQNE	D2520ACXX130511	130511_SL-HAF_0338_AFCD2520ACXX	SM-3W47J	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334213	BI	sra	SRX343609	200	Illumina HiSeq 2000	W1.52.SA	RANDOM	METAGENOMIC	Pond-223704	2015-09-04	74	46	oral metagenome	2015-09-04	SRR2250776	SRS475669	W1.52.SA	missing	D2520ACXX	missing	292264.0	SL-HAF	Saliva	6	broadinstitute.org:bsp.prod.sample:3W47J	PDO-314	G31125	D2520.6	SM-3NQNE	D2520ACXX130511	130511_SL-HAF_0338_AFCD2520ACXX	SM-3W47J	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334156	BI	sra	SRX343613	200	Illumina HiSeq 2000	W1.26.SA	RANDOM	METAGENOMIC	Pond-223725	2015-09-04	32	17	oral metagenome	2015-09-04	SRR2248567	SRS476018	W1.26.SA	missing	D2461ACXX	missing	292284.0	SL-HBH	Saliva	4	broadinstitute.org:bsp.prod.sample:3W485	PDO-314	G31145	D2461.4	SM-3NQMS	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W485	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334156	BI	sra	SRX343613	200	Illumina HiSeq 2000	W1.26.SA	RANDOM	METAGENOMIC	Pond-223725	2015-09-04	31	17	oral metagenome	2015-09-04	SRR2248284	SRS476018	W1.26.SA	missing	D2461ACXX	missing	292284.0	SL-HBH	Saliva	5	broadinstitute.org:bsp.prod.sample:3W485	PDO-314	G31145	D2461.5	SM-3NQMS	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W485	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334156	BI	sra	SRX343613	200	Illumina HiSeq 2000	W1.26.SA	RANDOM	METAGENOMIC	Pond-223725	2015-09-04	31	17	oral metagenome	2015-09-04	SRR2247393	SRS476018	W1.26.SA	missing	D2461ACXX	missing	292284.0	SL-HBH	Saliva	3	broadinstitute.org:bsp.prod.sample:3W485	PDO-314	G31145	D2461.3	SM-3NQMS	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W485	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334327	BI	sra	SRX343614	200	Illumina HiSeq 2000	WL.33.SA	RANDOM	METAGENOMIC	Pond-224828	2015-09-04	75	46	oral metagenome	2015-09-04	SRR2248402	SRS475956	WL.33.SA	missing	D23B3ACXX	missing	293873.0	SL-HAW	Saliva	6	broadinstitute.org:bsp.prod.sample:3XIX6	PDO-312	G31387	D23B3.6	SM-3NF91	D23B3ACXX130408	130408_SL-HAW_0224_AFCD23B3ACXX	SM-3XIX6	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334327	BI	sra	SRX343614	200	Illumina HiSeq 2000	WL.33.SA	RANDOM	METAGENOMIC	Pond-224828	2015-09-04	75	47	oral metagenome	2015-09-04	SRR2248824	SRS475956	WL.33.SA	missing	D23B3ACXX	missing	293873.0	SL-HAW	Saliva	8	broadinstitute.org:bsp.prod.sample:3XIX6	PDO-312	G31387	D23B3.8	SM-3NF91	D23B3ACXX130408	130408_SL-HAW_0224_AFCD23B3ACXX	SM-3XIX6	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334354	BI	sra	SRX343615	200	Illumina HiSeq 2000	M1.59.SA	RANDOM	METAGENOMIC	Pond-224849	2015-09-04	28	17	oral metagenome	2015-09-04	SRR2247068	SRS476086	M1.59.SA	missing	D240UACXX	missing	293893.0	SL-HBL	Saliva	5	broadinstitute.org:bsp.prod.sample:3XIXR	PDO-312	G31407	D240U.5	SM-3NPM1	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIXR	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334230	BI	sra	SRX343620	200	Illumina HiSeq 2000	M2.8.SA	RANDOM	METAGENOMIC	Pond-223735	2015-09-04	39	23	oral metagenome	2015-09-04	SRR2249164	SRS476089	M2.8.SA	missing	D24E8ACXX	missing	292294.0	SL-HBH	Saliva	7	broadinstitute.org:bsp.prod.sample:3W48F	PDO-314	G31155	D24E8.7	SM-3NPNH	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W48F	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334308	BI	sra	SRX343622	200	Illumina HiSeq 2000	W2.33.SA	RANDOM	METAGENOMIC	Pond-224820	2015-09-04	19	11	oral metagenome	2015-09-04	SRR2248254	SRS475548	W2.33.SA	missing	D23G3ACXX	missing	293865.0	SL-HAW	Saliva	1	broadinstitute.org:bsp.prod.sample:3XIWX	PDO-312	G31379	D23G3.1	SM-3NF9T	D23G3ACXX130408	130408_SL-HAW_0225_BFCD23G3ACXX	SM-3XIWX	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334177	BI	sra	SRX343629	200	Illumina HiSeq 2000	W2.49.SA	RANDOM	METAGENOMIC	Pond-223728	2015-09-04	36	21	oral metagenome	2015-09-04	SRR2247679	SRS475609	W2.49.SA	missing	D24E8ACXX	missing	292287.0	SL-HBH	Saliva	8	broadinstitute.org:bsp.prod.sample:3W488	PDO-314	G31148	D24E8.8	SM-3NQNG	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W488	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334091	BI	sra	SRX343632	200	Illumina HiSeq 2000	M1.35.ST	RANDOM	METAGENOMIC	Pond-223253	2015-09-04	677	460	gut metagenome	2015-09-04	SRR2249209	SRS476096	M1.35.ST	missing	D24DDACXX	missing	291737.0	SL-HBJ	Stool	4	broadinstitute.org:bsp.prod.sample:3VZ5N	PDO-311	G30756	D24DD.4	SM-3NFLW	D24DDACXX130423	130423_SL-HBJ_0256_AFCD24DDACXX	SM-3VZ5N	missing	35234	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334091	BI	sra	SRX343632	200	Illumina HiSeq 2000	M1.35.ST	RANDOM	METAGENOMIC	Pond-223253	2015-09-04	676	458	gut metagenome	2015-09-04	SRR2249403	SRS476096	M1.35.ST	missing	D24DDACXX	missing	291737.0	SL-HBJ	Stool	5	broadinstitute.org:bsp.prod.sample:3VZ5N	PDO-311	G30756	D24DD.5	SM-3NFLW	D24DDACXX130423	130423_SL-HBJ_0256_AFCD24DDACXX	SM-3VZ5N	missing	35234	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334091	BI	sra unknown_contigs	SRX343632	200	Illumina HiSeq 2000	M1.35.ST	RANDOM	METAGENOMIC	Pond-223253	2015-09-04	677	459	gut metagenome	2015-09-04	SRR2250600	SRS476096	M1.35.ST	missing	D24DDACXX	missing	291737.0	SL-HBJ	Stool	6	broadinstitute.org:bsp.prod.sample:3VZ5N	PDO-311	G30756	D24DD.6	SM-3NFLW	D24DDACXX130423	130423_SL-HBJ_0256_AFCD24DDACXX	SM-3VZ5N	missing	35234	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334091	BI	sra	SRX343632	200	Illumina HiSeq 2000	M1.35.ST	RANDOM	METAGENOMIC	Pond-223253	2015-09-04	683	464	gut metagenome	2015-09-04	SRR2250601	SRS476096	M1.35.ST	missing	D24DDACXX	missing	291737.0	SL-HBJ	Stool	3	broadinstitute.org:bsp.prod.sample:3VZ5N	PDO-311	G30756	D24DD.3	SM-3NFLW	D24DDACXX130423	130423_SL-HBJ_0256_AFCD24DDACXX	SM-3VZ5N	missing	35234	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334193	BI	sra	SRX343639	200	Illumina HiSeq 2000	W2.16.SA	RANDOM	METAGENOMIC	Pond-223681	2015-09-04	78	50	oral metagenome	2015-09-04	SRR2250590	SRS475960	W2.16.SA	missing	D2461ACXX	missing	292242.0	SL-HBH	Saliva	4	broadinstitute.org:bsp.prod.sample:3W46V	PDO-314	G31103	D2461.4	SM-3NQNK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W46V	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334193	BI	sra	SRX343639	200	Illumina HiSeq 2000	W2.16.SA	RANDOM	METAGENOMIC	Pond-223681	2015-09-04	79	51	oral metagenome	2015-09-04	SRR2250621	SRS475960	W2.16.SA	missing	D2461ACXX	missing	292242.0	SL-HBH	Saliva	1	broadinstitute.org:bsp.prod.sample:3W46V	PDO-314	G31103	D2461.1	SM-3NQNK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W46V	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334193	BI	sra	SRX343639	200	Illumina HiSeq 2000	W2.16.SA	RANDOM	METAGENOMIC	Pond-223681	2015-09-04	80	52	oral metagenome	2015-09-04	SRR2251625	SRS475960	W2.16.SA	missing	D2461ACXX	missing	292242.0	SL-HBH	Saliva	2	broadinstitute.org:bsp.prod.sample:3W46V	PDO-314	G31103	D2461.2	SM-3NQNK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W46V	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334193	BI	sra	SRX343639	200	Illumina HiSeq 2000	W2.16.SA	RANDOM	METAGENOMIC	Pond-223681	2015-09-04	76	49	oral metagenome	2015-09-04	SRR2249360	SRS475960	W2.16.SA	missing	D2461ACXX	missing	292242.0	SL-HBH	Saliva	6	broadinstitute.org:bsp.prod.sample:3W46V	PDO-314	G31103	D2461.6	SM-3NQNK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W46V	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334193	BI	sra	SRX343639	200	Illumina HiSeq 2000	W2.16.SA	RANDOM	METAGENOMIC	Pond-223681	2015-09-04	78	51	oral metagenome	2015-09-04	SRR2248277	SRS475960	W2.16.SA	missing	D2461ACXX	missing	292242.0	SL-HBH	Saliva	3	broadinstitute.org:bsp.prod.sample:3W46V	PDO-314	G31103	D2461.3	SM-3NQNK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W46V	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334237	BI	sra	SRX343642	200	Illumina HiSeq 2000	W1.18.SA	RANDOM	METAGENOMIC	Pond-223724	2015-09-04	103	65	oral metagenome	2015-09-04	SRR2248247	SRS476102	W1.18.SA	missing	D2461ACXX	missing	292283.0	SL-HBH	Saliva	1	broadinstitute.org:bsp.prod.sample:3W484	PDO-314	G31144	D2461.1	SM-3NQMK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W484	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334237	BI	sra	SRX343642	200	Illumina HiSeq 2000	W1.18.SA	RANDOM	METAGENOMIC	Pond-223724	2015-09-04	105	66	oral metagenome	2015-09-04	SRR2248152	SRS476102	W1.18.SA	missing	D2461ACXX	missing	292283.0	SL-HBH	Saliva	8	broadinstitute.org:bsp.prod.sample:3W484	PDO-314	G31144	D2461.8	SM-3NQMK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W484	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334237	BI	sra	SRX343642	200	Illumina HiSeq 2000	W1.18.SA	RANDOM	METAGENOMIC	Pond-223724	2015-09-04	106	67	oral metagenome	2015-09-04	SRR2247114	SRS476102	W1.18.SA	missing	D2461ACXX	missing	292283.0	SL-HBH	Saliva	3	broadinstitute.org:bsp.prod.sample:3W484	PDO-314	G31144	D2461.3	SM-3NQMK	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W484	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334215	BI	sra	SRX343645	200	Illumina HiSeq 2000	W2.43.SA	RANDOM	METAGENOMIC	Pond-223706	2015-09-04	121	75	oral metagenome	2015-09-04	SRR2248948	SRS475533	W2.43.SA	missing	D2461ACXX	missing	292266.0	SL-HBH	Saliva	8	broadinstitute.org:bsp.prod.sample:3W47L	PDO-314	G31127	D2461.8	SM-3NQNU	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W47L	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334215	BI	sra	SRX343645	200	Illumina HiSeq 2000	W2.43.SA	RANDOM	METAGENOMIC	Pond-223706	2015-09-04	124	77	oral metagenome	2015-09-04	SRR2250357	SRS475533	W2.43.SA	missing	D2461ACXX	missing	292266.0	SL-HBH	Saliva	5	broadinstitute.org:bsp.prod.sample:3W47L	PDO-314	G31127	D2461.5	SM-3NQNU	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W47L	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334215	BI	sra	SRX343645	200	Illumina HiSeq 2000	W2.43.SA	RANDOM	METAGENOMIC	Pond-223706	2015-09-04	122	75	oral metagenome	2015-09-04	SRR2250980	SRS475533	W2.43.SA	missing	D2461ACXX	missing	292266.0	SL-HBH	Saliva	6	broadinstitute.org:bsp.prod.sample:3W47L	PDO-314	G31127	D2461.6	SM-3NQNU	D2461ACXX130422	130422_SL-HBH_0287_BFCD2461ACXX	SM-3W47L	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
